Id,Jurisdicci,area.prot,Especie,Fecha,Altitud,Localidad,Ambiente,Estado,Uso,Cantidad,Rastros,y,id_General,origen_SIB,mes,Periodo,yshort,coordX,coordY
2508,SANTA CRUZ,RNS_Ricanor,HUEMUL,26/02/2020,541,Refugio Fraile,Bosque de lenga,Bueno,Reserva Provincial Lago del Desierto,1,,2020,1621,Glaciares,2,verano,20,644606.3168,4545349.588
2532,SANTA CRUZ,RNS_Ricanor,HUEMUL,5/03/2020,541,Camping Piedra del Fraile,Bosque de lengas,Bueno,Reserva Provincial Lago del Desierto,1,,2020,1645,Glaciares,3,verano,20,644606.3168,4545349.588
2545,SANTA CRUZ,RNS_Ricanor,HUEMUL,9/03/2020,541,Refugio Piedra del Fraile,Bosque abierto de lengas,Bueno,Reserva Provincial Lago del Desierto,1,,2020,1658,Glaciares,3,verano,20,644606.3168,4545349.588
152,SANTA CRUZ,,HUEMUL,27/03/2015,560,"Senda R?o El?ctrico a Laguna Azul, 500 metros al norte del R?o. Reserva Natural Los Huemules.",Bosque de lenga abierto con pastizal y arbustivas dispersas. Pendiente moderada. Exposici?n S-SO,Bueno a muy bueno,Turismo. Reserva Natural Los Huemules,1,,2015,2217,reservalagodesierto,3,verano,15,647569.4268,4545273.195
154,SANTA CRUZ,RNS_Ricanor,HUEMUL,15/03/2014,535,"Margen sur del R?o El?ctrico, a 1.650 m de la naciente en el Lago El?ctrico","Fondo de valle, costa y orilla de r?o. Bosque de lenga en las laderas a ambas m?rgenes.?",Regular a bueno,"Propiedad privada con ganado. Turismo, campamento, senderos.",1,,2014,2176,reservalagodesierto,3,verano,14,644665.8416,4545369.159
115,SANTA CRUZ,RNS_Ricanor,HUEMUL,26/03/2004,540,"Ladera Sur del R?o El?ctrico 1,4 km al Este del Lago El?ctrico","Ladera de pendiente moderada, exposici?n Sur, bosque abierto y disperso de lenga, pastizal.",Regular por pastoreo,"Turismo, ganader?a, perros",1,,2004,2053,reservalagodesierto,3,verano,4,644304.2456,4545387.546
155,SANTA CRUZ,,HUEMUL,14/01/2015,544,"Margen norte del R?o El?ctrico, 1,770 km al Este de la naciente en L. El?ctrico. Reserva Los Huemules","Fondo de valle, costa de r?o, suelo pedregoso. Comienzo de bosque de lenga. Pendiente leve, exposici?n S - SO",Bueno a muy bueno,Turismo.,2,,2015,2198,reservalagodesierto,1,verano,15,644785.4772,4545430.532
2367,SANTA CRUZ,RNS_Ricanor,HUEMUL,18/12/2019,544,Piedra del Fraile,Bosque nativoBueno,,Reserva provincial,1,,2019,1480,Glaciares,12,primavera,19,644492.8363,4545439.331
250,SANTA CRUZ,,HUEMUL,27/02/2018,560,"Ladera norte del R?o El?ctrico, 3,3 km al oeste de la confluencia con el r?o Blanco, RN Los Huemules","Ladera con bosque de lenga y pastizal con predominio de gram?neas. Pendiente leve, exposici?n sur",Bueno a muy bueno,"Turismo, sendero",1,,2018,2301,reservalagodesierto,2,verano,18,647460.8107,4545434.064
123,SANTA CRUZ,RNS_Ricanor,HUEMUL,15/03/2014,450,"Margen norte del R?o El?ctrico, a 2,8 km de la confluencia con el R?o de Las Vueltas","Fondo de valle, bosque abierto de lenga y ?ire, arbustivas, pastizal alto, rocas. Pendiente general leve pero sectores con mayor pendiente",Bueno a muy bueno,"Propiedades privadas con ganader?a, pero el sector parece tener bajo uso.",2,,2014,2174,reservalagodesierto,3,verano,14,649428.9368,4545657.995
280,SANTA CRUZ,,HUEMUL,15/01/2019,595,"Ladera en extremo sudeste de Laguna Azul, a 250 m de la laguna, RN Los Huemules",Ladera con bosque de lenga maduro y pastizal,Muy bueno,"Turismo, sendero; reserva privada",1,,2019,2329,reservalagodesierto,1,verano,19,647235.0895,4545984.063
1,SANTA CRUZ,RNS_Ricanor,HUEMUL,7/02/2005,550,"Margen Norte de las nacientes del R?o El?ctrico, RN Los Huemules.","Costa del r?o, muy amplia. Ladera de matorral bajo con rocas aisladas, algunas muy grandes. Matorral de notro, siete camisas. En el sector ya no hay bosque. Pendiente leve.",Bueno a muy bueno,Tur?stico,1,,2005,2056,reservalagodesierto,2,verano,5,643184.5973,4546147.591
266,SANTA CRUZ,,HUEMUL,9/01/2014,595,"Ladera norte del R?o El?ctrico, 320 m al sudeste del extremo sur de Laguna Azul, RN Los Huemules",Ladera con bosque de lenga y pastizal. Renovales. Pendiente leve a moderada,Muy bueno,"Turismo, sendero",1,,2014,2170,reservalagodesierto,1,verano,14,647409.9576,4546038.342
64,SANTA CRUZ,,HUEMUL,1/07/2010,610,"Margen Sur de la Laguna Azul, Playita de Los Pescadores, Ea. Los Huemules.","Bosque de lenga abierto, pastizal y arbustos dispersos; pendiente moderada, exposici?n Norte.",Muy bueno,Propiedad privada; turismo. Sin ganado.,1,Huellas Sendero,2010,2117,reservalagodesierto,7,invierno,10,646860.6996,4546070.814
65,SANTA CRUZ,,HUEMUL,26/08/2010,610,"Margen Sur de la Laguna Azul, Playita de Los Pescadores, Ea. Los Huemules.","Ladera de perilago. Bosque de lenga abierto, pastizal y arbustos dispersos; pendiente moderada. Exposici?n Norte. Sin nieve.",Muy bueno,"Propiedad privada, sin ganado. Turismo.",1,Sendero,2010,2119,reservalagodesierto,8,invierno,10,646770.8393,4546116.593
168,SANTA CRUZ,,HUEMUL,28/09/2015,600,"Extremo SE de la Laguna Azul, Reserva Los Huemules","Sector perilacustre, comienzo de ladera. Bosque de lenga y pastizal",Bueno a muy bueno,Zona de Reserva de la propiedad privada. Turismo,1,,2015,2223,reservalagodesierto,9,invierno,15,647130.8909,4546174.841
6,SANTA CRUZ,,HUEMUL,21/06/2009,600,"Extremo SW del Lago Azul, sendero Playita Pescadores, Campo Los Huemules.","Bosque de lenga maduro, exposici?n Norte, pendiente moderada, suelo terroso. Faldeo de perilago.",,"Turismo. Propiedad privada sin ganado, zona de reserva privada.",1,"Huellas Marca en vegetaci?n, ramoneo, senda",2009,2098,reservalagodesierto,6,oto¤o,9,646766.1943,4546215.719
18,SANTA CRUZ,,HUEMUL,3/11/2008,610,"Lago Azul, sendero Playita Pescadores, Reserva del Campo Los Huemules.",Bosque maduro de lenga. Ladera de pendiente moderada. Exposici?n Norte,,"Tur?stico, propiedad privada",1,"Sendero, ramoneo",2008,2083,reservalagodesierto,11,primavera,8,646766.1943,4546215.719
11,SANTA CRUZ,,HUEMUL,1/11/2009,600,"Extremo Sur de la Laguna Azul, camino a Playita de Los Pescadores, Campo Los Huemules.","Bosque de lenga con morros, pendiente pronunciada. Borde de laguna",,"Turismo, sendero.",2,,2009,2103,reservalagodesierto,11,primavera,9,646766.1943,4546215.719
59,SANTA CRUZ,,HUEMUL,15/04/2010,610,"Margen Sur de la Laguna Azul, Playita de Los Pescadores, Ea. Los Huemules.","Bosque de lenga abierto,?pastizal y arbustos dispersos;?pendiente moderada, exposici?n Norte.",Muy bueno,"Propiedad privada, turismo. Sin ganado.",2,,2010,2114,reservalagodesierto,4,oto¤o,10,646769.1365,4546216.753
60,SANTA CRUZ,,HUEMUL,11/05/2010,610,"Margen Sur de la Laguna Azul, Playita de Los Pescadores, Ea. Los Huemules","Bosque de lenga abierto. Pastizal con arbustos dispersos; pendiente moderada, exposici?n Norte.",Muy bueno,Propiedad privada. Turismo,2,,2010,2116,reservalagodesierto,5,oto¤o,10,646769.1365,4546216.753
265,SANTA CRUZ,,HUEMUL,22/01/2013,596,"Extremo sudoeste de Laguna Azul, RN Los Huemules","Costa de laguna, comienzo de ladera con bosque de lenga y pastizal con arbustivas. Pendiente leve",Muy bueno,Intangible,1,,2013,2151,reservalagodesierto,1,verano,13,646688.7277,4546371.291
191,SANTA CRUZ,,HUEMUL,11/01/2016,460,"Margen norte (300 m) del R?o Diablo, 1 km al Este de Laguna Azul, R. N. Los Huemules",Llano con bosque de lenga abierto,Regular a bueno,Sector de urbanizaci?n con algunas viviendas ya construidas,1,,2016,2239,reservalagodesierto,1,verano,16,648454.8532,4546336.208
199,SANTA CRUZ,,HUEMUL,3/02/2016,502,"Ladera oeste del R?o Diablo, 100 m al sur-SO de la confluencia con el arroyo que desagua la Laguna Azul, RN Los Huemules","Ladera con bosque de lenga, pastizal y arbustivas, pendiente moderada, exposici?n Este-NE",Muy bueno,Turismo,2,,2016,2248,reservalagodesierto,2,verano,16,647738.297,4546381.06
2312,SANTA CRUZ,,HUEMUL,23/10/2019,460,RP 41 Ea Los Huemules,Bosque,Bueno,RP Lago del Desierto,2,,2019,1425,Glaciares,10,primavera,19,648542.3441,4546364.997
7,SANTA CRUZ,,HUEMUL,18/10/2009,560,"Lomas de la Laguna Azul, Campo Los Huemules.","Pedrero en bosque de lenga bajo abierto con arbustivas (Berberis, chaura), murtillar sobre el sendero. Suelo rocoso terroso. Ladera de exposici?n Norte, pendiente moderada.El 5 de diciembre G. Aprile y S. Gonz?lez observan en el mismo lugar huellas d",,"Turismo, sin ganado. Zona de reserva privada del Campo Los Huemules.",1,Huellas Bosteo,2009,2102,reservalagodesierto,10,primavera,9,647539.8372,4546453.123
129,SANTA CRUZ,,HUEMUL,18/01/2015,585,"Ladera Este de la Laguna Azul, 110 m al sur de la naciente del chorrillo de desag?e, Reserva Natural Los Huemules","Bosque de lenga maduro, abierto, con pastizal alto y arbustivas, michay. Pendiente moderada, exposici?n O-NO.",Muy bueno,Reserva en propiedad privada. Turismo,2,,2015,2199,reservalagodesierto,1,verano,15,647366.2787,4546475.568
130,SANTA CRUZ,,HUEMUL,19/01/2015,530,"Senda a Laguna Azul, Reserva Natural Los Huemules",Bosque de lenga abierto con pastizal y arbustivas,Bueno a muy bueno,"Propiedad privada sin ganado, uso tur?stico",1,,2015,2200,reservalagodesierto,1,verano,15,647655.5914,4546503.416
289,SANTA CRUZ,,HUEMUL,7/02/2019,560,"Margen sur del arroyo que desagua Laguna Azul, a 100 m de la naciente, RN Los Huemules",Ladera con bosque de lenga y matorral de arbustivas y renovales. Pendiente leve.,Muy bueno,"Reserva privada. Turismo, sendero. A menos de 500 m del sector de urbanizaci?n",1,,2019,2337,reservalagodesierto,2,verano,19,647507.8295,4546509.6
67,SANTA CRUZ,,HUEMUL,2/11/2010,600,"Ladera Oeste de la Laguna Azul, base del Cerro 30 Aniversario, Campo Los Huemules.","Bosque alto de lengas adultas con abundante presencia de notros. Sector costero de pendiente moderada, suelo terroso, rocoso, exposici?n Este.",Muy bueno,Propiedad privada sin ganado. Zona intangible de la Reserva Campo Los Huemules.,1,"sendero, ramoneo",2010,2122,reservalagodesierto,11,primavera,10,646706.5125,4546546.574
240,SANTA CRUZ,,HUEMUL,21/12/2017,535,"Margen norte del arroyo de desag?e de Laguna Azul, 240 m de la naciente, RN Los Huemules",Ladera con bosque de lenga y arbustal alto. Pendiente leve a moderada,Muy bueno,"Turismo, senderos",2,,2017,2287,reservalagodesierto,12,primavera,17,647655.6975,4546534.56
176,SANTA CRUZ,,HUEMUL,6/02/2016,540,"Primera cascada del chorillo que desagota la Laguna Azul, Reserva Natural Los Huemules",Bosque abierto de lenga en sector rocoso con pastizal y arbustivas. Pendiente moderada,Muy bueno,Turismo,2,,2016,2250,reservalagodesierto,2,verano,16,647642.1301,4546544.935
128,SANTA CRUZ,,HUEMUL,21/01/2015,565,"Ladera N del chorrillo de desagote de Laguna Azul, Reserva Natural Los Huemules?","Bosque de lenga maduro y abierto. pendiente suave, arbustivas bajas",Muy bueno,Reserva en propiedad privada. Turismo,1,,2015,2201,reservalagodesierto,1,verano,15,647500.9208,4546550.943
228,SANTA CRUZ,,HUEMUL,24/08/2014,580,"Margen Este de Laguna Azul, 50 m al SO de la naciente del arroyo en la laguna, RN Los Huemules",Ladera rocosa con matorral de lenga y pastizal. Exposici?n oeste,Muy bueno,"Turismo, sendero",1,,2014,2183,reservalagodesierto,8,invierno,14,647374.2158,4546554.335
178,SANTA CRUZ,,HUEMUL,23/12/2015,550,"Ladera norte del arroyo que desagua la Laguna Azul, a 200 m de la costa de la laguna, R. N. Los Huemules",Ladera con bosque de lenga y matorral de arbustivas y renovales de lenga. Pendiente moderada a leve,Muy bueno,"Propiedad privada, sector de turismo?",2,,2015,2233,reservalagodesierto,12,primavera,15,647607.3259,4546551.43
282,SANTA CRUZ,,HUEMUL,24/01/2019,560,"Ladera Este de Laguna Azul, a 100 m de la naciente del arroyo de desag?e, RN Los Huemules",Ladera con bosque de lenga y matorral arbustivo bajo y diverso,Muy bueno,"Turismo, sendero. A unos 500 m del sector de urbanizaci?n.",1,,2019,2331,reservalagodesierto,1,verano,19,647506.3159,4546561.923
170,SANTA CRUZ,,HUEMUL,31/12/2015,575,"Costa Este de la Laguna Azul, Reserva Natural Los Huemules","Costa de laguna con lenga y notros, roquedales",Muy bueno,Sector de uso tur?stico dentro de la reserva privada,2,,2015,2235,reservalagodesierto,12,primavera,15,647331.5499,4546566.6
2376,SANTA CRUZ,,HUEMUL,6/10/2019,0,"Ruta Prov nø 41, camino a Lago del Desierto, Provincia de Santa Cruz.",Borde de ruta,Ruta de ripio,Transito vehicular,3,,2019,1489,Glaciares,10,primavera,19,648708.4451,4546606.355
171,SANTA CRUZ,,HUEMUL,30/12/2015,488,"Ladera oeste del R?o Diablo, a 220 m al norte de la desembocadura del arroyo de la Laguna Azul, Reserva N. Los Huemules",Bosque de lenga y pastizal,Muy bueno,Turismo,1,,2015,2234,reservalagodesierto,12,primavera,15,647821.4543,4546655.815
261,SANTA CRUZ,,HUEMUL,13/03/2018,580,"Ladera Este del lago Azul, 150 m al norte-NE de la naciente del arroyo de desag?e, RN Los Huemules","Morro en ladera con suelo rocoso con arbustos y renovales de lenga dispersos. Pendiente leve a moderada, exposici?n oeste",Bueno,"Turismo, senderos. Urbanizaci?n a 400 metros",1,,2018,2311,reservalagodesierto,3,verano,18,647536.7423,4546691.258
151,SANTA CRUZ,,HUEMUL,30/12/2014,475,"Extremo sur de la Loma del Diablo, Reserva Los Huemules","Fondo de valle, bosque de lenga abierto.?",Bueno,Propiedad privada sin ganado. Sector cercano a la urbanizaci?n del establecimeinto,1,,2014,2193,reservalagodesierto,12,primavera,14,648162.0726,4546721.194
167,SANTA CRUZ,,HUEMUL,6/09/2015,478,"Margen Este del R?o Diablo, 360 m al norte de la confluencia con el arroyo de la Laguna Azul, Reserva Los Huemules","Fondo de valle, costa de r?o, bosque de lenga, notros?",bueno,"Reserva privada, zona de urbanizaci?n",3,,2015,2220,reservalagodesierto,9,invierno,15,647912.9995,4546781.283
133,SANTA CRUZ,,HUEMUL,19/02/2015,490,"Ladera Oeste del R?o Diablo, 300 m al norte del desag?e del arroyo de la Laguna Azul, RN Los Huemules",Ladera con bosque de lenga alto y arbustivas,Bueno a muy bueno,"Propiedad privada sin ganado, uso tur?stico y proximidad (50 m) con el sector urbanizado",1,,2015,2209,reservalagodesierto,2,verano,15,647856.2579,4546785.031
254,SANTA CRUZ,,HUEMUL,4/03/2018,585,"Ladera Este de Laguna Azul, 240 m al norte de la naciente del arroyo de desag?e, RN Los Huemules","Ladera con bosque de lenga y pastizal con renovales. Pendiente leve, exposici?n oeste",Muy bueno,"Turismo, senderos",1,,2018,2307,reservalagodesierto,3,verano,18,647541.6958,4546794.577
284,SANTA CRUZ,,HUEMUL,29/01/2019,470,"Ladera en extremo sudoeste de la Loma del Diablo, RN Los Huemules",Bosque abierto de lenga con pastizal bajo. En urbanizaci?n,Regular por urbanizaci?n,Loteos y construcciones,2,,2019,2334,reservalagodesierto,1,verano,19,648152.8212,4546864.942
175,SANTA CRUZ,,HUEMUL,12/01/2016,485,"Margen Este del R?o Diablo, sobre el extremo SO de la Loma del Diablo, Reserva Natural Los Huemules","Bosque de lenga, suelo bastante descubierto",Regular a bueno,"Reserva privada, sector destinado a urbanizaci?n",1,,2016,2240,reservalagodesierto,1,verano,16,648129.0476,4546902.29
219,SANTA CRUZ,,HUEMUL,7/03/2017,500,"Extremo sur de la Loma del Diablo, Reserva Natural Los Huemules",Ladera con bosque de lenga adulto con pastizal y matorral,Muy bueno,Turismo,2,,2017,2276,reservalagodesierto,3,verano,17,648567.6867,4546899.378
286,SANTA CRUZ,,HUEMUL,30/01/2019,500,"Ladera en extremo sur-SE de la Loma del Diablo, RN Los Huemules","Ladera, cerca del filo, con bosque de lenga bajo y pastizal",Muy bueno,"Turismo, reserva privada con zona de urbanizaci?n a escasos 200 metros",1,,2019,2335,reservalagodesierto,1,verano,19,648605.0967,4546908.38
27,SANTA CRUZ,,HUEMUL,22/04/2010,485,"Margen Este del R?o C?ndor, Campo?Los Huemules.","Bosque de lenga, pediente suave",,"Sector ""urbanizaci?n"" de la Ea. Los Huemules. Obra casa de Ba?os.",2,,2010,2115,reservalagodesierto,4,oto¤o,10,648038.9439,4546939.197
29,SANTA CRUZ,,HUEMUL,6/05/2008,720,"Cerro Treinta Aniversario, ladera Oeste de Laguna Azul, Campo Los Huemules.","Bosque de lenga con claros; matorral, murtillar. Pendiente pronunciada.",,Zona intangible de la reserva privada de Campo Los Huemules.,1,,2008,2081,reservalagodesierto,5,oto¤o,8,646717.9105,4546974.538
220,SANTA CRUZ,,HUEMUL,4/03/2017,495,"Extremo sur de la Loma del Diablo, Reserva Natural Los Huemules",Ladera con bosque de lenga maduro y denso matorral bajo.,Muy bueno,Turismo,1,,2017,2275,reservalagodesierto,3,verano,17,648644.1949,4546952.934
293,SANTA CRUZ,,HUEMUL,20/03/2018,587,"Ladera Este de Laguna Azul, 130 m al sur de Laguna Verde. RN Los Huemules","Ladera con bosque de lenga y arbustivas bajas. Pendiente leve, exposici?n oeste",Muy bueno,"Turismo, sendero; a unos 500 m del sector de urbanizaci?n. Reserva privada",1,,2018,2315,reservalagodesierto,3,verano,18,647578.697,4547006.053
4,SANTA CRUZ,,HUEMUL,21/05/2009,530,"Ladera Este del Cerro 30 Aniversario, al Oeste del R?o Diablo, Ea. Los Huemules.","Ladera de pendiente pronunciada, exposici?n Este, suelo rocoso. Pedrero en bosque de lenga abierto, con arbustos (Berberis, Escallonia).",Bueno a muy bueno,Reserva privada,2,Huellas Bosteo Senda,2009,2096,reservalagodesierto,5,oto¤o,9,648070.0044,4547037.365
158,SANTA CRUZ,,HUEMUL,31/01/2015,580,"Ladera norte del R?o El?ctrico, sobre la franja que separa las Lagunas Azul y Verde, Reserva Los Huemules","Ladera con bosque abierto de lenga y arbustivas con amplios espacios de pastizal, arbustivas, lengas j?venes y roquedales grandes. Algunas lengas j?venes secas. Siete camisas, romerillo, neneo, etc. Pendiente moderada. Exposici?n sur, sudeste.",Bueno a muy bueno,"Turismo, sector sin ganado",1,,2015,2203,reservalagodesierto,1,verano,15,647555.1893,4547107.91
239,SANTA CRUZ,,HUEMUL,28/12/2017,510,"Ladera Este del R?o Diablo, 440 m al Este de extremo sur de Laguna Verde, RN Los Huemules",Bosque de lenga abierto y pastizal bajo. Pendiente leve,Bueno,"Turismo, senderos",2,,2017,2289,reservalagodesierto,12,primavera,17,648072.7045,4547110.711
246,SANTA CRUZ,,HUEMUL,19/01/2018,580,"Istmo entre Laguna Verde y Laguna Azul, RN Los Huemules",Bosque de lenga abierto con renovales y arbustivas. Pendiente leve,Bueno a muy bueno,"Turismo, urbanizaci?n a 500 metros",1,,2018,2294,reservalagodesierto,1,verano,18,647556.8107,4547141.238
135,SANTA CRUZ,,HUEMUL,20/02/2015,540,"Ladera al Este de la Laguna Verde, RN Los Huemules","Ladera con pastizal y roquedales, algunas arbustivas dispersas. Langas grandes muertas en pie y unos pocos renovales. Pendiene moderada a fuerte.",Bueno. En recuperaci?n de incendio antiguo,"Propiedad privada sin ganado, uso tur?stico",2,,2015,2210,reservalagodesierto,2,verano,15,647896.1118,4547156.613
229,SANTA CRUZ,,HUEMUL,24/08/2014,570,"Margen Este de Laguna Verde, a 80 m del extremo sur, RN Los Huemules","Ladera rocosa con pastizal de gram?neas y bosque de lenga abierto. Exposici?n oeste, pendiente leve",Muy bueno,"Turismo, senderos",2,,2014,2181,reservalagodesierto,8,invierno,14,647683.4435,4547189.015
262,SANTA CRUZ,,HUEMUL,19/03/2018,570,"Margen oeste de Laguna Verde, altura extremo norte de L. Azul, RN Los Huemules","Costa de laguna comienzo de ladera con bosque de lenga. Pendiente leve, exposici?n Este",Bueno a muy bueno,"Turismo, senderos",1,,2018,2314,reservalagodesierto,3,verano,18,647580.9813,4547227.357
269,SANTA CRUZ,,HUEMUL,13/11/2017,572,"Ladera oeste de Laguna Verde, RN Los Huemules",Bosque de lenga alto con pastizal. Suelo pedregoso. Pendiente leve a moderada.,Bueno a muy bueno,"Turismo, sendero",1,,2017,2284,reservalagodesierto,11,primavera,17,647576.4788,4547249.725
281,SANTA CRUZ,,HUEMUL,19/01/2019,520,"Costa Este del R?o Diablo, a 200 m del extremo norte de Laguna Verde, RN Los Huemules","Fondo de valle, costa de r?o con bosque de lenga y pastizal",Muy bueno,"Turismo, sendero, pasarela",1,,2019,2330,reservalagodesierto,1,verano,19,647935.3847,4547343.553
296,SANTA CRUZ,,HUEMUL,27/11/2018,545,"Ladera Este del r?o Diablo, 325 m al Este de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga y pastizal bajo con arbustivas. Pendiente leve, exposici?n oeste",Muy bueno,"Turismo, sendero. A menos de 1 km de la zona de urbanizaci?n. Reserva privada",1,,2018,2324,reservalagodesierto,11,primavera,18,648034.5409,4547372.036
