Id,Jurisdicci,area prot,Especie,Fecha,Laterror,Longerror,Latform,Longform,Latitud,Longitud,Altitud,Localidad,Ambiente,Estado,Uso,Cantidad,Rastros,y,id_General,origen_SIB,mes ,Periodo
240,SANTA CRUZ,,HUEMUL,21/12/2017,-4921617,-7297241,-49.21617,-72.97241,-49.21617,-72.97241,535,"Margen norte del arroyo de desag?e de Laguna Azul, 240 m de la naciente, RN Los Huemules",Ladera con bosque de lenga y arbustal alto. Pendiente leve a moderada,Muy bueno,"Turismo, senderos",2,,2017,2287,reservalagodesierto,12,primavera
176,SANTA CRUZ,,HUEMUL,6/02/2016,-4921608,-729726,-49.21608,-72.9726,-49.21608,-72.9726,540,"Primera cascada del chorillo que desagota la Laguna Azul, Reserva Natural Los Huemules",Bosque abierto de lenga en sector rocoso con pastizal y arbustivas. Pendiente moderada,Muy bueno,Turismo,2,,2016,2250,reservalagodesierto,2,verano
128,SANTA CRUZ,,HUEMUL,21/01/2015,-4921606,-7297454,-49.21606,-72.97454,-49.21606,-72.97454,565,"Ladera N del chorrillo de desagote de Laguna Azul, Reserva Natural Los Huemules?","Bosque de lenga maduro y abierto. pendiente suave, arbustivas bajas",Muy bueno,Reserva en propiedad privada. Turismo,1,,2015,2201,reservalagodesierto,1,verano
228,SANTA CRUZ,,HUEMUL,24/08/2014,-4921606,-7297628,-49.21606,-72.97628,-49.21606,-72.97628,580,"Margen Este de Laguna Azul, 50 m al SO de la naciente del arroyo en la laguna, RN Los Huemules",Ladera rocosa con matorral de lenga y pastizal. Exposici?n oeste,Muy bueno,"Turismo, sendero",1,,2014,2183,reservalagodesierto,8,invierno
178,SANTA CRUZ,,HUEMUL,23/12/2015,-4921603,-7297308,-49.21603,-72.97308,-49.21603,-72.97308,550,"Ladera norte del arroyo que desagua la Laguna Azul, a 200 m de la costa de la laguna, R. N. Los Huemules",Ladera con bosque de lenga y matorral de arbustivas y renovales de lenga. Pendiente moderada a leve,Muy bueno,"Propiedad privada, sector de turismo?",2,,2015,2233,reservalagodesierto,12,primavera
282,SANTA CRUZ,,HUEMUL,24/01/2019,-4921596,-7297447,-49.21596,-72.97447,-49.21596,-72.97447,560,"Ladera Este de Laguna Azul, a 100 m de la naciente del arroyo de desag?e, RN Los Huemules",Ladera con bosque de lenga y matorral arbustivo bajo y diverso,Muy bueno,"Turismo, sendero. A unos 500 m del sector de urbanizaci?n.",1,,2019,2331,reservalagodesierto,1,verano
170,SANTA CRUZ,,HUEMUL,31/12/2015,-4921596,-7297687,-49.21596,-72.97687,-49.21596,-72.97687,575,"Costa Este de la Laguna Azul, Reserva Natural Los Huemules","Costa de laguna con lenga y notros, roquedales",Muy bueno,Sector de uso tur?stico dentro de la reserva privada,2,,2015,2235,reservalagodesierto,12,primavera
2376,SANTA CRUZ,,HUEMUL,6/10/2019,-4921527,-7295799,-49.21527,-72.95799,-49.21527,-72.95799,0,"Ruta Prov nø 41, camino a Lago del Desierto, Provincia de Santa Cruz.",Borde de ruta,Ruta de ripio,Transito vehicular,3,,2019,1489,Glaciares,10,primavera
171,SANTA CRUZ,,HUEMUL,30/12/2015,-4921504,-7297018,-49.21504,-72.97018,-49.21504,-72.97018,488,"Ladera oeste del R?o Diablo, a 220 m al norte de la desembocadura del arroyo de la Laguna Azul, Reserva N. Los Huemules",Bosque de lenga y pastizal,Muy bueno,Turismo,1,,2015,2234,reservalagodesierto,12,primavera
261,SANTA CRUZ,,HUEMUL,13/03/2018,-4921479,-729741,-49.21479,-72.9741,-49.21479,-72.9741,580,"Ladera Este del lago Azul, 150 m al norte-NE de la naciente del arroyo de desag?e, RN Los Huemules","Morro en ladera con suelo rocoso con arbustos y renovales de lenga dispersos. Pendiente leve a moderada, exposici?n oeste",Bueno,"Turismo, senderos. Urbanizaci?n a 400 metros",1,,2018,2311,reservalagodesierto,3,verano
151,SANTA CRUZ,,HUEMUL,30/12/2014,-4921437,-7296553,-49.21437,-72.96553,-49.21437,-72.96553,475,"Extremo sur de la Loma del Diablo, Reserva Los Huemules","Fondo de valle, bosque de lenga abierto.?",Bueno,Propiedad privada sin ganado. Sector cercano a la urbanizaci?n del establecimeinto,1,,2014,2193,reservalagodesierto,12,primavera
167,SANTA CRUZ,,HUEMUL,6/09/2015,-4921389,-7296897,-49.21389,-72.96897,-49.21389,-72.96897,478,"Margen Este del R?o Diablo, 360 m al norte de la confluencia con el arroyo de la Laguna Azul, Reserva Los Huemules","Fondo de valle, costa de r?o, bosque de lenga, notros?",bueno,"Reserva privada, zona de urbanizaci?n",3,,2015,2220,reservalagodesierto,9,invierno
133,SANTA CRUZ,,HUEMUL,19/02/2015,-4921387,-7296975,-49.21387,-72.96975,-49.21387,-72.96975,490,"Ladera Oeste del R?o Diablo, 300 m al norte del desag?e del arroyo de la Laguna Azul, RN Los Huemules",Ladera con bosque de lenga alto y arbustivas,Bueno a muy bueno,"Propiedad privada sin ganado, uso tur?stico y proximidad (50 m) con el sector urbanizado",1,,2015,2209,reservalagodesierto,2,verano
254,SANTA CRUZ,,HUEMUL,4/03/2018,-4921386,-7297407,-49.21386,-72.97407,-49.21386,-72.97407,585,"Ladera Este de Laguna Azul, 240 m al norte de la naciente del arroyo de desag?e, RN Los Huemules","Ladera con bosque de lenga y pastizal con renovales. Pendiente leve, exposici?n oeste",Muy bueno,"Turismo, senderos",1,,2018,2307,reservalagodesierto,3,verano
284,SANTA CRUZ,,HUEMUL,29/01/2019,-4921308,-7296571,-49.21308,-72.96571,-49.21308,-72.96571,470,"Ladera en extremo sudoeste de la Loma del Diablo, RN Los Huemules",Bosque abierto de lenga con pastizal bajo. En urbanizaci?n,Regular por urbanizaci?n,Loteos y construcciones,2,,2019,2334,reservalagodesierto,1,verano
175,SANTA CRUZ,,HUEMUL,12/01/2016,-4921275,-7296605,-49.21275,-72.96605,-49.21275,-72.96605,485,"Margen Este del R?o Diablo, sobre el extremo SO de la Loma del Diablo, Reserva Natural Los Huemules","Bosque de lenga, suelo bastante descubierto",Regular a bueno,"Reserva privada, sector destinado a urbanizaci?n",1,,2016,2240,reservalagodesierto,1,verano
219,SANTA CRUZ,,HUEMUL,7/03/2017,-4921267,-7296003,-49.21267,-72.96003,-49.21267,-72.96003,500,"Extremo sur de la Loma del Diablo, Reserva Natural Los Huemules",Ladera con bosque de lenga adulto con pastizal y matorral,Muy bueno,Turismo,2,,2017,2276,reservalagodesierto,3,verano
286,SANTA CRUZ,,HUEMUL,30/01/2019,-4921258,-7295952,-49.21258,-72.95952,-49.21258,-72.95952,500,"Ladera en extremo sur-SE de la Loma del Diablo, RN Los Huemules","Ladera, cerca del filo, con bosque de lenga bajo y pastizal",Muy bueno,"Turismo, reserva privada con zona de urbanizaci?n a escasos 200 metros",1,,2019,2335,reservalagodesierto,1,verano
27,SANTA CRUZ,,HUEMUL,22/04/2010,-4921244,-729673,-49.21244,-72.9673,-49.21244,-72.9673,485,"Margen Este del R?o C?ndor, Campo?Los Huemules.","Bosque de lenga, pediente suave",,"Sector ""urbanizaci?n"" de la Ea. Los Huemules. Obra casa de Ba?os.",2,,2010,2115,reservalagodesierto,4,oto¤o
29,SANTA CRUZ,,HUEMUL,6/05/2008,-4921244,-7298544,-49.21244,-72.98544,-49.21244,-72.98544,720,"Cerro Treinta Aniversario, ladera Oeste de Laguna Azul, Campo Los Huemules.","Bosque de lenga con claros; matorral, murtillar. Pendiente pronunciada.",,Zona intangible de la reserva privada de Campo Los Huemules.,1,,2008,2081,reservalagodesierto,5,oto¤o
220,SANTA CRUZ,,HUEMUL,4/03/2017,-4921217,-72959,-49.21217,-72.959,-49.21217,-72.959,495,"Extremo sur de la Loma del Diablo, Reserva Natural Los Huemules",Ladera con bosque de lenga maduro y denso matorral bajo.,Muy bueno,Turismo,1,,2017,2275,reservalagodesierto,3,verano
293,SANTA CRUZ,,HUEMUL,20/03/2018,-4921195,-7297364,-49.21195,-72.97364,-49.21195,-72.97364,587,"Ladera Este de Laguna Azul, 130 m al sur de Laguna Verde. RN Los Huemules","Ladera con bosque de lenga y arbustivas bajas. Pendiente leve, exposici?n oeste",Muy bueno,"Turismo, sendero; a unos 500 m del sector de urbanizaci?n. Reserva privada",1,,2018,2315,reservalagodesierto,3,verano
4,SANTA CRUZ,,HUEMUL,21/05/2009,-4921155,-7296691,-49.21155,-72.96691,-49.21155,-72.96691,530,"Ladera Este del Cerro 30 Aniversario, al Oeste del R?o Diablo, Ea. Los Huemules.","Ladera de pendiente pronunciada, exposici?n Este, suelo rocoso. Pedrero en bosque de lenga abierto, con arbustos (Berberis, Escallonia).",Bueno a muy bueno,Reserva privada,2,Huellas Bosteo Senda,2009,2096,reservalagodesierto,5,oto¤o
158,SANTA CRUZ,,HUEMUL,31/01/2015,-4921104,-72974,-49.21104,-72.974,-49.21104,-72.974,580,"Ladera norte del R?o El?ctrico, sobre la franja que separa las Lagunas Azul y Verde, Reserva Los Huemules","Ladera con bosque abierto de lenga y arbustivas con amplios espacios de pastizal, arbustivas, lengas j?venes y roquedales grandes. Algunas lengas j?venes secas. Siete camisas, romerillo, neneo, etc. Pendiente moderada. Exposici?n sur, sudeste.",Bueno a muy bueno,"Turismo, sector sin ganado",1,,2015,2203,reservalagodesierto,1,verano
239,SANTA CRUZ,,HUEMUL,28/12/2017,-4921089,-729669,-49.21089,-72.9669,-49.21089,-72.9669,510,"Ladera Este del R?o Diablo, 440 m al Este de extremo sur de Laguna Verde, RN Los Huemules",Bosque de lenga abierto y pastizal bajo. Pendiente leve,Bueno,"Turismo, senderos",2,,2017,2289,reservalagodesierto,12,primavera
246,SANTA CRUZ,,HUEMUL,19/01/2018,-4921074,-7297399,-49.21074,-72.97399,-49.21074,-72.97399,580,"Istmo entre Laguna Verde y Laguna Azul, RN Los Huemules",Bosque de lenga abierto con renovales y arbustivas. Pendiente leve,Bueno a muy bueno,"Turismo, urbanizaci?n a 500 metros",1,,2018,2294,reservalagodesierto,1,verano
135,SANTA CRUZ,,HUEMUL,20/02/2015,-4921052,-7296934,-49.21052,-72.96934,-49.21052,-72.96934,540,"Ladera al Este de la Laguna Verde, RN Los Huemules","Ladera con pastizal y roquedales, algunas arbustivas dispersas. Langas grandes muertas en pie y unos pocos renovales. Pendiene moderada a fuerte.",Bueno. En recuperaci?n de incendio antiguo,"Propiedad privada sin ganado, uso tur?stico",2,,2015,2210,reservalagodesierto,2,verano
229,SANTA CRUZ,,HUEMUL,24/08/2014,-4921028,-7297227,-49.21028,-72.97227,-49.21028,-72.97227,570,"Margen Este de Laguna Verde, a 80 m del extremo sur, RN Los Huemules","Ladera rocosa con pastizal de gram?neas y bosque de lenga abierto. Exposici?n oeste, pendiente leve",Muy bueno,"Turismo, senderos",2,,2014,2181,reservalagodesierto,8,invierno
262,SANTA CRUZ,,HUEMUL,19/03/2018,-4920996,-7297369,-49.20996,-72.97369,-49.20996,-72.97369,570,"Margen oeste de Laguna Verde, altura extremo norte de L. Azul, RN Los Huemules","Costa de laguna comienzo de ladera con bosque de lenga. Pendiente leve, exposici?n Este",Bueno a muy bueno,"Turismo, senderos",1,,2018,2314,reservalagodesierto,3,verano
269,SANTA CRUZ,,HUEMUL,13/11/2017,-4920976,-7297376,-49.20976,-72.97376,-49.20976,-72.97376,572,"Ladera oeste de Laguna Verde, RN Los Huemules",Bosque de lenga alto con pastizal. Suelo pedregoso. Pendiente leve a moderada.,Bueno a muy bueno,"Turismo, sendero",1,,2017,2284,reservalagodesierto,11,primavera
281,SANTA CRUZ,,HUEMUL,19/01/2019,-4920883,-7296887,-49.20883,-72.96887,-49.20883,-72.96887,520,"Costa Este del R?o Diablo, a 200 m del extremo norte de Laguna Verde, RN Los Huemules","Fondo de valle, costa de r?o con bosque de lenga y pastizal",Muy bueno,"Turismo, sendero, pasarela",1,,2019,2330,reservalagodesierto,1,verano
296,SANTA CRUZ,,HUEMUL,27/11/2018,-4920855,-7296752,-49.20855,-72.96752,-49.20855,-72.96752,545,"Ladera Este del r?o Diablo, 325 m al Este de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga y pastizal bajo con arbustivas. Pendiente leve, exposici?n oeste",Muy bueno,"Turismo, sendero. A menos de 1 km de la zona de urbanizaci?n. Reserva privada",1,,2018,2324,reservalagodesierto,11,primavera
245,SANTA CRUZ,,HUEMUL,19/01/2018,-4920834,-7297315,-49.20834,-72.97315,-49.20834,-72.97315,570,"Ladera en extremo norte-NO de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga y pastizal denso con arbustivas. Cercan?as de costa de laguna. Pendiente leve, exposici?n Este-sudeste",Muy bueno,Turismo. Urbanizaci?n a menos de 1 km,2,,2018,2293,reservalagodesierto,1,verano
295,SANTA CRUZ,,HUEMUL,21/11/2018,-4920834,-7297315,-49.20834,-72.97315,-49.20834,-72.97315,570,"Ladera en extremo noroeste de Laguna Verde, RN Los Huemules","Costa de laguna, comienzo de ladera con bosque de lenga y pastizal con arbustivas dispersas. Pendiente leve. Exposici?n Este-SE",Muy bueno,"Tursimo, sendero, mirador. Reserva privada",2,,2018,2323,reservalagodesierto,11,primavera
242,SANTA CRUZ,,HUEMUL,28/11/2014,-4920832,-7297056,-49.20832,-72.97056,-49.20832,-72.97056,550,"Ladera noreste de Laguna Verde, RN Los Huemules",Ladera con bosque de lenga y pastizal. Pendiente leve,Muy bueno,"Turismo, sendero",1,,2014,2188,reservalagodesierto,11,primavera
188,SANTA CRUZ,,HUEMUL,18/12/2015,-4920828,-7297344,-49.20828,-72.97344,-49.20828,-72.97344,573,"Ladera NO de la Laguna Verde, Reserva Natural Los Huemules",Ladera con bosque de lenga abierto y pastizal. Pendiente moderada,Muy bueno,"Turismo, sendero",2,,2015,2232,reservalagodesierto,12,primavera
290,SANTA CRUZ,,HUEMUL,9/02/2019,-4920819,-7297355,-49.20819,-72.97355,-49.20819,-72.97355,577,"Ladera noroeste de Laguna Verde, a unos 40 m de la costa de la laguna, RN Los Huemules",Ladera con bosque de lenga y pastizal bajo. Pendiente leve,Muy bueno,Reserva privada. Turismo,1,,2019,2338,reservalagodesierto,2,verano
243,SANTA CRUZ,,HUEMUL,8/02/2014,-4920814,-729717,-49.20814,-72.9717,-49.20814,-72.9717,560,Ladera norte de Laguna Verde. RN Los Huemules,Ladera con bosque de lenga y pastizal alto. Pendiente leve,Muy bueno,"Turismo, sendero",2,,2014,2172,reservalagodesierto,2,verano
264,SANTA CRUZ,,HUEMUL,3/07/2007,-4920802,-7297173,-49.20802,-72.97173,-49.20802,-72.97173,565,"Extremo norte de Laguna Verde, a 40 m de la costa, RN Los Huemules",Ladera con bosque de lenga y pastizal bajo. Pendiente leve,Bueno a muy bueno,Turismo,1,,2007,2074,reservalagodesierto,7,invierno
127,SANTA CRUZ,,HUEMUL,13/01/2015,-4920781,-7297167,-49.20781,-72.97167,-49.20781,-72.97167,570,"Ladera Norte a unos 70 m de la Laguna Verde, Reserva Los Huemules.","Bosque de lenga maduro, abierto con arbustivas altas, romerillo, calafate, murtilla, pastizal tambi?n alto. Ladera de pendiente leve a moderada, exposici?n Sur.",Muy bueno,Reserva en propiedad privada. Turismo,1,,2015,2197,reservalagodesierto,1,verano
211,SANTA CRUZ,,HUEMUL,15/10/2016,-4920758,-7296901,-49.20758,-72.96901,-49.20758,-72.96901,433,"Ladera NE del R?o Diablo, frente a extremo norte de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga, pastizal y calafates dispersos. Pendiente leve",Muy bueno,"Turismo, sendero",1,,2016,2263,reservalagodesierto,10,primavera
253,SANTA CRUZ,,HUEMUL,4/03/2018,-4920751,-729694,-49.20751,-72.9694,-49.20751,-72.9694,535,"Ladera noreste del R?o Diablo, 200 m al Este-NE de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga y pastizal, cercan?as de costa de r?o. Pendiente leve, exposici?n sudoeste",Bueno a muy bueno,"Turismo, sendero. A 700 m de zona urbanizada",1,,2018,2306,reservalagodesierto,3,verano
247,SANTA CRUZ,,HUEMUL,16/02/2018,-4920721,-7297064,-49.20721,-72.97064,-49.20721,-72.97064,544,"Ladera oeste del R?o Diablo, a 165 m al noreste de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga, cercan?as de costa de r?o. Pendiente leve a moderada, exposici?n NE",Bueno a muy bueno,"Turismo, urbanizaci?n a 700 m",1,,2018,2298,reservalagodesierto,2,verano
225,SANTA CRUZ,,HUEMUL,20/07/2017,-4920713,-7296974,-49.20713,-72.96974,-49.20713,-72.96974,540,"Ladera Este del R?o Diablo, 140 m al norte del extremo de Laguna Verde, RN Los Huemules",Ladera con bosque de lenga. Exposici?n oeste-SO,Muy bueno,"Turismo, sendero",1,,2017,2280,reservalagodesierto,7,invierno
244,SANTA CRUZ,,HUEMUL,9/01/2018,-4920688,-7296962,-49.20688,-72.96962,-49.20688,-72.96962,540,"Ladera Este del R?o Diablo, 235 m al Este-NE de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga y pastizal con arbustivas bajas. Grandes troncos ca?dos. Pendiente leve, exposici?n sudoeste",Bueno a muy bueno,Turismo. Urbanizaci?n a menos de 1 km.,2,,2018,2291,reservalagodesierto,1,verano
288,SANTA CRUZ,,HUEMUL,11/11/2018,-4920672,-7296983,-49.20672,-72.96983,-49.20672,-72.96983,540,"Ladera noreste del r?o Diablo, 250 m al NE de Laguna Verde, RN Los Huemules",Ladera con bosque de lenga y pastizal denso con renovales,Muy bueno,"Tursimo, senderos. Reserva privada con la zona de urbanizaci?n a menos de 1 km",1,,2018,2322,reservalagodesierto,11,primavera
236,SANTA CRUZ,,HUEMUL,11/12/2017,-4920655,-7297036,-49.20655,-72.97036,-49.20655,-72.97036,540,"Ladera Este del R?o Diablo, 250 m al NE de Laguna Verde, RN Los Huemules","Fondo de valle, comienzo de ladera con bosque de lenga y sotobosque tupido de mediana altura. Exposici?n oeste-SO",Bueno a muy bueno,"Turismo, senderos",1,,2017,2285,reservalagodesierto,12,primavera
237,SANTA CRUZ,,HUEMUL,23/12/2017,-4920632,-7296996,-49.20632,-72.96996,-49.20632,-72.96996,540,"Ladera Este del R?o Diablo, 280 m al NE de Laguna Verde, RN Los Huemules","Fondo de valle, comienzo de ladera con bosque de lenga y pastizal. Pendiente leve",Bueno a muy bueno,"Turismo, sendero",1,,2017,2288,reservalagodesierto,12,primavera
283,SANTA CRUZ,,HUEMUL,28/01/2019,-4920629,-7296901,-49.20629,-72.96901,-49.20629,-72.96901,560,"Ladera NE del r?o Diablo, a 230 m del extremo NE de Laguna Verde. RN Los Huemules",Ladera con bosque de lenga y pastizal de gram?neas y sectores con arbustivas y renovales,Muy bueno,"Turismo, sendero",1,,2019,2332,reservalagodesierto,1,verano
131,SANTA CRUZ,,HUEMUL,1/02/2015,-4920557,-7297308,-49.20557,-72.97308,-49.20557,-72.97308,595,"Margen Oeste del R?o Diablo, 300 m al norte de Laguna Verde, RN Los Huemules",Ladera con bosque de lenga cerrado y sotobosque arbustivo y renovales,Muy bueno,"Propiedad privada sin ganado, uso tur?sitico?",2,,2015,2204,reservalagodesierto,2,verano
255,SANTA CRUZ,,HUEMUL,4/03/2018,-4920474,-7296989,-49.20474,-72.96989,-49.20474,-72.96989,565,"Ladera Este del R?o Diablo, 420 m al noreste de Laguna Verde, RN Los Huemules","Bosque de lenga con pastizal. Pendiente leve, exposici?n oeste",Muy bueno,"Turismo, sendero",1,,2018,2304,reservalagodesierto,3,verano
256,SANTA CRUZ,,HUEMUL,4/03/2018,-4920393,-7297043,-49.20393,-72.97043,-49.20393,-72.97043,570,"Ladera Este del R?o Diablo, RN Los Huemules",Ladera con bosque de lenga,Muy bueno,"Turismo, sendero",1,,2018,2305,reservalagodesierto,3,verano
157,SANTA CRUZ,RNS_Ricanor,HUEMUL,26/01/2015,-4920372,-729353,-49.20372,-72.9353,-49.20372,-72.9353,447,"Margen Este del R?o de Las Vueltas, 200 m aguas abajo de la desembocadura de Laguna C?ndor",Costa y orilla de r?o cubierta de bosque de ?ire. Suelo arenoso. Sectores de amplia costa de r?o sin vegetaci?n,Bueno,Turismo. Propiedad privada con ganado,1,,2015,2202,reservalagodesierto,1,verano
274,SANTA CRUZ,,HUEMUL,31/10/2018,-4920302,-7296888,-49.20302,-72.96888,-49.20302,-72.96888,610,"Ladera NE del r?o Diablo, 700 m al norte de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga maduro, suelo bastante desnudo con algunas herb?ceas, hojarasca y ramas",Bueno a muy bueno,"Turismo, reserva en propiedad privada",1,,2018,2321,reservalagodesierto,10,primavera
307,SANTA CRUZ,,HUEMUL,8/08/2021,-4920297,-7297483,-49.20297,-72.97483,-49.20297,-72.97483,644,C? 30 Aniversario,Bosque de lenga,bueno,Ea. Los huemules,4,,2021,2347,reservalagodesierto,8,invierno
173,SANTA CRUZ,,HUEMUL,5/12/2015,-4920294,-7297048,-49.20294,-72.97048,-49.20294,-72.97048,580,"Ladera norte del R?o Diablo, 600 m al norte de Laguna Verde, Reserva Natural Los Huemules",Ladera con bosque de lenga maduro con renovales y pastizal,,,1,,2015,2231,reservalagodesierto,12,primavera
276,SANTA CRUZ,,HUEMUL,20/10/2018,-4920271,-7297041,-49.20271,-72.97041,-49.20271,-72.97041,590,"Ladera noreste del r?o Diablo, 670 m al norte de Laguna Verde. RN Los Huemules","Ladera con bosque de lenga maduro, abierto, con pastizal bajo de herb?ceas",Bueno,"Tursimo, sendero",2,,2018,2320,reservalagodesierto,10,primavera
252,SANTA CRUZ,,HUEMUL,3/03/2018,-4920238,-7297071,-49.20238,-72.97071,-49.20238,-72.97071,590,"Ladera noreste del R?o Diablo, 670 m al norte de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga y pastizal en cercan?as de costa de r?o. Pendiente leve, exposici?n sudoeste",Muy bueno,"Turismo, sendero",1,,2018,2303,reservalagodesierto,3,verano
259,SANTA CRUZ,,HUEMUL,13/03/2018,-4920206,-729717,-49.20206,-72.9717,-49.20206,-72.9717,590,"Margen norte del R?o Diablo, 700 m al norte de Laguna Verde, RN Los Huemules","Ladera con bosque de lenga y pastizal con arbustivas medianas a bajas; cercan?as de costa de r?o. Pendiente leve, exposici?n sudoeste.",Bueno a muy bueno,"Turismo,sendero. Circulaci?n de cuatriciclos",2,,2018,2312,reservalagodesierto,3,verano
172,SANTA CRUZ,,HUEMUL,3/12/2015,-4920182,-729712,-49.20182,-72.9712,-49.20182,-72.9712,596,"Ladera norte del R?o Diablo, 700 m al norte de Laguna Verde, Reserva Natural Los Huemules",Ladera con bosque de lenga adulto con renovales y pastizal,,,1,,2015,2230,reservalagodesierto,12,primavera
